# Title : Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.0
# Date of update : 20080325215935
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,date_update
aoml/2900485/profiles/R2900485_202.nc,20080318235505,32.741,176.873,P,846,AO,20080320101900
aoml/2900485/profiles/R2900485_203.nc,20080324000240,32.512,176.536,P,846,AO,20080325101817
aoml/2900487/profiles/R2900487_205.nc,20080320141023,28.122,137.822,P,846,AO,20080321101903
aoml/2900488/profiles/R2900488_204.nc,20080322082519,33.651,165.034,P,846,AO,20080323102050
aoml/2900489/profiles/R2900489_204.nc,20080322203831,31.091,150.769,P,846,AO,20080323102054
aoml/2900491/profiles/R2900491_200.nc,20080318235152,34.965,154.492,P,846,AO,20080320101903
aoml/2900491/profiles/R2900491_201.nc,20080323234139,35.101,154.825,P,846,AO,20080325101820
aoml/2900492/profiles/R2900492_205.nc,20080321013615,37.883,154.207,P,846,AO,20080322101958
aoml/2900499/profiles/R2900499_204.nc,20080321031313,30.868,162.712,P,846,AO,20080322102001
aoml/2900500/profiles/R2900500_205.nc,20080318113228,31.229,152.178,P,846,AO,20080319102037
aoml/2900500/profiles/R2900500_206.nc,20080323111609,30.804,152.142,P,846,AO,20080324102005
aoml/2900501/profiles/R2900501_205.nc,20080319112056,26.992,132.574,P,846,AO,20080320101911
aoml/2900501/profiles/R2900501_206.nc,20080324112123,27.177,132.25,P,846,AO,20080325101823
aoml/2900502/profiles/R2900502_198.nc,20080320032431,30.798,141.113,P,846,AO,20080321101913
aoml/2900502/profiles/R2900502_199.nc,20080325023258,30.751,141.066,P,846,AO,20080325101827
aoml/2900503/profiles/R2900503_198.nc,20080318034757,38.769,155.129,P,846,AO,20080319102041
aoml/2900503/profiles/R2900503_199.nc,20080323033345,38.782,155.352,P,846,AO,20080324102008
aoml/2900504/profiles/R2900504_206.nc,20080322153124,31.989,145.721,P,846,AO,20080323102101
aoml/2900505/profiles/R2900505_205.nc,20080318081516,28.476,151.711,P,846,AO,20080319102049
aoml/2900505/profiles/R2900505_206.nc,20080323093921,28.559,151.561,P,846,AO,20080324102012
aoml/2900506/profiles/R2900506_080.nc,20080319182452,28.883,160.562,P,846,AO,20080320101933
aoml/2900507/profiles/R2900507_080.nc,20080319092753,29.539,168.466,P,846,AO,20080320101935
aoml/2900508/profiles/R2900508_073.nc,20080324144915,15.558,-126.749,P,846,AO,20080325101844
aoml/2900509/profiles/R2900509_075.nc,20080318023753,16.058,-158.689,P,846,AO,20080319102113
aoml/2900510/profiles/R2900510_079.nc,20080318175848,27.552,143.011,P,846,AO,20080320101937
aoml/2900512/profiles/R2900512_129.nc,20080318015913,32.493,139.009,P,846,AO,20080319102512
aoml/2900512/profiles/R2900512_130.nc,20080322020516,32.289,138.905,P,846,AO,20080323102454
aoml/2900620/profiles/R2900620_139.nc,20080319111632,24.142,64.774,I,846,AO,20080320102331
aoml/2900620/profiles/R2900620_141.nc,20080323111533,24.524,65,I,846,AO,20080324102355
aoml/2900621/profiles/R2900621_139.nc,20080319175052,24.269,58.225,I,846,AO,20080320102334
aoml/2900621/profiles/R2900621_141.nc,20080323180109,24.694,58.404,I,846,AO,20080324102405
aoml/2900623/profiles/R2900623_139.nc,20080319211358,23.406,60.4,I,846,AO,20080321102242
aoml/2900623/profiles/R2900623_141.nc,20080323203240,23.753,59.892,I,846,AO,20080324102408
aoml/2900797/profiles/R2900797_125.nc,20080323074713,16.879,129.097,P,846,AO,20080324102411
aoml/2900799/profiles/R2900799_097.nc,20080320032347,31.355,139.196,P,846,AO,20080321102244
aoml/2900800/profiles/R2900800_099.nc,20080320214129,16.279,117.839,P,846,AO,20080321102246
aoml/2900800/profiles/R2900800_101.nc,20080324213954,16.323,117.907,P,846,AO,20080325102237
aoml/2900801/profiles/R2900801_099.nc,20080320030119,14.558,109.064,P,846,AO,20080321102248
aoml/2900801/profiles/R2900801_101.nc,20080324031008,14.557,109.058,P,846,AO,20080325102239
aoml/2900802/profiles/R2900802_047.nc,20080320101128,24.33,60.946,I,846,AO,20080321102358
aoml/2900802/profiles/R2900802_049.nc,20080324092926,24.437,61.361,I,846,AO,20080325102348
aoml/2900803/profiles/R2900803_049.nc,20080318164554,22.576,59.526,I,846,AO,20080320102442
aoml/2900803/profiles/R2900803_051.nc,20080322164553,22.576,59.528,I,846,AO,20080324102521
aoml/2900804/profiles/R2900804_049.nc,20080319012354,24.928,58.705,I,846,AO,20080320102443
aoml/2900804/profiles/R2900804_051.nc,20080323014043,24.746,58.133,I,846,AO,20080324102522
aoml/2900805/profiles/R2900805_047.nc,20080320011250,23.677,58.954,I,846,AO,20080321102401
aoml/2900805/profiles/R2900805_049.nc,20080324011704,23.646,58.828,I,846,AO,20080325102349
aoml/3900095/profiles/R3900095_179.nc,20080319092706,-4.801,-139.95,P,846,AO,20080320101517
aoml/3900096/profiles/R3900096_179.nc,20080319000057,-6.416,-133.899,P,846,AO,20080320101520
aoml/3900097/profiles/R3900097_179.nc,20080318172822,-29.314,-112.093,P,846,AO,20080319101533
aoml/3900098/profiles/R3900098_179.nc,20080318043813,-7.29,-104.587,P,846,AO,20080319101536
aoml/3900101/profiles/R3900101_179.nc,20080320035518,6.581,-87.858,P,846,AO,20080321101523
aoml/3900102/profiles/R3900102_179.nc,20080319183409,-3.385,176.208,P,846,AO,20080320101525
aoml/3900103/profiles/R3900103_179.nc,20080320145713,6.915,-99.473,P,846,AO,20080321101526
aoml/3900104/profiles/R3900104_179.nc,20080320195348,14.792,-171.484,P,846,AO,20080322101508
aoml/3900105/profiles/R3900105_179.nc,20080321090140,9.017,-127.338,P,846,AO,20080322101527
aoml/3900145/profiles/R3900145_169.nc,20080324051150,-9.219,-31.731,A,851,AO,20080325101517
aoml/3900147/profiles/R3900147_166.nc,20080319152158,5.573,-10.997,A,851,AO,20080321101534
aoml/3900149/profiles/R3900149_159.nc,20080318104856,-35.776,-37.803,A,852,AO,20080319101622
aoml/3900153/profiles/R3900153_159.nc,20080320112748,-5.402,-102.199,P,852,AO,20080321101603
aoml/3900154/profiles/R3900154_162.nc,20080322174432,-18.916,-120.437,P,846,AO,20080323101552
aoml/3900156/profiles/R3900156_162.nc,20080323230016,-32.953,-111.128,P,846,AO,20080325101519
aoml/3900161/profiles/R3900161_162.nc,20080319110710,-4.803,-124.471,P,846,AO,20080320101549
aoml/3900164/profiles/R3900164_162.nc,20080320163020,5.577,-82.602,P,846,AO,20080321101551
aoml/3900165/profiles/R3900165_162.nc,20080321033035,4.891,-92.648,P,846,AO,20080322101544
aoml/3900167/profiles/R3900167_138.nc,20080322063545,-36.79,-107.807,P,846,AO,20080323101721
aoml/3900168/profiles/R3900168_138.nc,20080318173506,-37.42,-98.246,P,846,AO,20080319101650
aoml/3900169/profiles/R3900169_138.nc,20080319055821,-38.258,-100.925,P,846,AO,20080320101633
aoml/3900170/profiles/R3900170_138.nc,20080321163729,-30.269,-120.139,P,846,AO,20080322101626
aoml/3900172/profiles/R3900172_138.nc,20080320131923,-33.459,-101.636,P,846,AO,20080321101637
aoml/3900176/profiles/R3900176_159.nc,20080322104541,-14.687,-102.322,P,852,AO,20080323101627
aoml/3900177/profiles/R3900177_159.nc,20080324103316,-32.179,-44.123,A,852,AO,20080325101535
aoml/3900184/profiles/R3900184_158.nc,20080319100759,-24.282,-86.093,P,852,AO,20080320101620
aoml/3900201/profiles/R3900201_148.nc,20080323022501,-43.867,-104.595,P,851,AO,20080324101722
aoml/3900202/profiles/R3900202_148.nc,20080324052242,-48.073,-85.046,P,851,AO,20080325101614
aoml/3900203/profiles/R3900203_148.nc,20080324192139,-49.599,-92.003,P,851,AO,20080325101617
aoml/3900204/profiles/R3900204_148.nc,20080325050412,-47.58,-79.114,P,851,AO,20080325101619
aoml/3900207/profiles/R3900207_147.nc,20080317203357,-44.305,-80.175,P,851,AO,20080319101712
aoml/3900210/profiles/R3900210_154.nc,20080320114018,-41.221,-110.232,P,851,AO,20080321101617
aoml/3900211/profiles/R3900211_154.nc,20080320060445,-39.5,-102.632,P,851,AO,20080321101619
aoml/3900212/profiles/R3900212_154.nc,20080321181457,-38.647,-89.507,P,851,AO,20080323101655
aoml/3900213/profiles/R3900213_154.nc,20080322123456,-41.344,-97.619,P,851,AO,20080324101632
aoml/3900214/profiles/R3900214_154.nc,20080322194233,-39.205,-87.147,P,851,AO,20080324101635
aoml/3900215/profiles/R3900215_154.nc,20080322180817,-37.263,-83.086,P,851,AO,20080324101637
aoml/3900216/profiles/R3900216_154.nc,20080324002550,-40.902,-88.887,P,851,AO,20080325101543
aoml/3900217/profiles/R3900217_154.nc,20080323153039,-38.76,-77.688,P,851,AO,20080325101546
aoml/3900218/profiles/R3900218_154.nc,20080323084728,-45.825,-75.79,P,851,AO,20080324101645
aoml/3900219/profiles/R3900219_154.nc,20080324004923,-46.144,-76.663,P,851,AO,20080325101548
aoml/3900220/profiles/R3900220_154.nc,20080321181616,-39.465,-76.935,P,851,AO,20080323101708
aoml/3900222/profiles/R3900222_152.nc,20080320204350,-38.692,-84.315,P,851,AO,20080322101619
aoml/3900223/profiles/R3900223_152.nc,20080321050646,-35.166,-75.924,P,851,AO,20080322101621
aoml/3900224/profiles/R3900224_152.nc,20080319152933,-30.563,-84.471,P,851,AO,20080321101632
aoml/3900225/profiles/R3900225_152.nc,20080322180255,-40.983,-83.504,P,851,AO,20080324101651
aoml/3900226/profiles/R3900226_152.nc,20080323111011,-34.498,-79.563,P,851,AO,20080324101654
aoml/3900228/profiles/R3900228_147.nc,20080318184852,-39.543,-48.617,A,851,AO,20080320101649
aoml/3900230/profiles/R3900230_147.nc,20080320011109,-55.337,-75.764,P,851,AO,20080321101648
aoml/3900233/profiles/R3900233_136.nc,20080319203141,8.154,-98.416,P,846,AO,20080320101625
aoml/3900234/profiles/R3900234_136.nc,20080320163605,-8.946,-106.447,P,846,AO,20080321101614
aoml/3900235/profiles/R3900235_136.nc,20080322140459,-8.909,-131.542,P,846,AO,20080323101638
aoml/3900239/profiles/R3900239_123.nc,20080319042835,-12.766,-105.186,P,846,AO,20080320101703
aoml/3900242/profiles/R3900242_123.nc,20080323152654,-19.664,-98.622,P,846,AO,20080324101736
aoml/3900243/profiles/R3900243_123.nc,20080324223009,-15.07,-96.094,P,846,AO,20080325101624
aoml/3900254/profiles/R3900254_123.nc,20080322044125,-17.514,-83.861,P,846,AO,20080323101758
aoml/3900255/profiles/R3900255_122.nc,20080318102437,-19.517,-118.118,P,846,AO,20080319101728
aoml/3900265/profiles/R3900265_146.nc,20080323120738,-31.068,-27.968,A,852,AO,20080324101712
aoml/3900266/profiles/R3900266_146.nc,20080323121037,-44.724,-49.011,A,852,AO,20080324101710
aoml/3900269/profiles/R3900269_136.nc,20080318222417,-19.052,-116.888,P,851,AO,20080320101716
aoml/3900270/profiles/R3900270_136.nc,20080320071423,-17.234,-119.274,P,851,AO,20080321101707
aoml/3900271/profiles/R3900271_136.nc,20080322123131,-17.426,-108.133,P,851,AO,20080323101804
aoml/3900273/profiles/R3900273_136.nc,20080323042713,-16.072,-118.131,P,851,AO,20080324101800
aoml/3900291/profiles/R3900291_135.nc,20080317162004,-22.124,-96.258,P,851,AO,20080319101756
aoml/3900292/profiles/R3900292_135.nc,20080319135924,-20.889,-101.287,P,851,AO,20080321101709
aoml/3900293/profiles/R3900293_135.nc,20080320201341,-21.691,-107.91,P,851,AO,20080322101718
aoml/3900300/profiles/R3900300_128.nc,20080322011942,-24.412,-130.582,P,851,AO,20080323101849
aoml/3900302/profiles/R3900302_127.nc,20080318221339,-26.465,-114.132,P,851,AO,20080320101801
aoml/3900303/profiles/R3900303_127.nc,20080322173549,-26.463,-117.026,P,851,AO,20080324101840
aoml/3900304/profiles/R3900304_127.nc,20080323070749,-28.275,-103.398,P,851,AO,20080324101846
aoml/3900305/profiles/R3900305_127.nc,20080323215740,-34.439,-97.671,P,851,AO,20080325101723
aoml/3900308/profiles/R3900308_126.nc,20080321073459,-27.823,-93.333,P,851,AO,20080322101808
aoml/3900326/profiles/R3900326_126.nc,20080322050805,-31.233,-93.987,P,851,AO,20080323101857
aoml/3900327/profiles/R3900327_126.nc,20080323193602,-29.437,-80.371,P,851,AO,20080325101726
aoml/3900328/profiles/R3900328_126.nc,20080324135705,-27.624,-93.973,P,851,AO,20080325101728
aoml/3900333/profiles/R3900333_113.nc,20080324132540,-37.781,-102.94,P,846,AO,20080325101921
aoml/3900334/profiles/R3900334_112.nc,20080319054622,-34.744,-89.175,P,846,AO,20080320102031
aoml/3900335/profiles/R3900335_080.nc,20080322032722,-26.687,-72.676,P,846,AO,20080323102223
aoml/3900340/profiles/R3900340_080.nc,20080324091046,-12.776,-96.344,P,846,AO,20080325101923
aoml/3900343/profiles/R3900343_079.nc,20080318043706,-10.278,-106.774,P,846,AO,20080319102214
aoml/3900344/profiles/R3900344_114.nc,20080324183641,-33.02,-117.012,P,846,AO,20080325101914
aoml/3900345/profiles/R3900345_113.nc,20080319042123,-39.976,-104.742,P,846,AO,20080320102027
aoml/3900346/profiles/R3900346_113.nc,20080321143859,-34.192,-95.594,P,846,AO,20080322102102
aoml/3900347/profiles/R3900347_113.nc,20080322194503,-30.889,-79.475,P,846,AO,20080323102212
aoml/3900348/profiles/R3900348_113.nc,20080323224449,-34.368,-84.771,P,846,AO,20080325101903
aoml/3900349/profiles/R3900349_079.nc,20080319165805,-11.145,-116.504,P,846,AO,20080321102015
aoml/3900352/profiles/R3900352_128.nc,20080318121502,4.637,-37.626,A,852,AO,20080319101843
aoml/3900355/profiles/R3900355_119.nc,20080322105723,-22.597,-90.806,P,851,AO,20080323101902
aoml/3900356/profiles/R3900356_119.nc,20080322104241,-18.025,-111.318,P,851,AO,20080323101905
aoml/3900358/profiles/R3900358_119.nc,20080323110350,-26.706,-87.02,P,851,AO,20080325101733
aoml/3900359/profiles/R3900359_119.nc,20080324105853,-19.022,-75.138,P,851,AO,20080325101735
aoml/3900363/profiles/R3900363_119.nc,20080321130915,-35.545,-12.867,A,851,AO,20080322101838
aoml/3900364/profiles/R3900364_119.nc,20080322123432,-33.909,-17.62,A,852,AO,20080323101917
aoml/3900367/profiles/R3900367_115.nc,20080318105509,-50.609,54.01,I,851,AO,20080319101930
aoml/3900368/profiles/R3900368_115.nc,20080320131601,-43.224,39.568,I,852,AO,20080321101814
aoml/3900369/profiles/R3900369_115.nc,20080322164546,-42.036,45.283,I,852,AO,20080323101939
aoml/3900399/profiles/R3900399_114.nc,20080324120708,-22.738,-28.877,A,852,AO,20080325101746
aoml/3900402/profiles/R3900402_101.nc,20080325040144,-3.573,-112.781,P,846,AO,20080325101709
aoml/3900403/profiles/R3900403_101.nc,20080323063053,6.76,-117.415,P,846,AO,20080324101624
aoml/3900405/profiles/R3900405_113.nc,20080321113059,-15.735,-30.441,A,851,AO,20080322101859
aoml/3900406/profiles/R3900406_113.nc,20080318122338,-20.732,-29.905,A,851,AO,20080319101926
aoml/3900407/profiles/R3900407_100.nc,20080323115217,7.238,-97.014,P,846,AO,20080324101833
aoml/3900408/profiles/R3900408_100.nc,20080324013100,8.383,-108.002,P,846,AO,20080325101715
aoml/3900409/profiles/R3900409_098.nc,20080322032555,5.727,-93.013,P,846,AO,20080323101836
aoml/3900410/profiles/R3900410_098.nc,20080323025150,6.436,-102.025,P,846,AO,20080324101838
aoml/3900413/profiles/R3900413_100.nc,20080321110558,-7.439,-97.891,P,846,AO,20080322101747
aoml/3900414/profiles/R3900414_100.nc,20080322190840,-2.945,-130.817,P,846,AO,20080323101841
aoml/3900417/profiles/R3900417_108.nc,20080323120954,-21.988,-28.022,A,851,AO,20080324101925
aoml/3900420/profiles/R3900420_096.nc,20080322224923,-52.001,-12.752,A,851,AO,20080324102015
aoml/3900423/profiles/R3900423_095.nc,20080319004908,-52.181,-44.869,A,851,AO,20080320101928
aoml/3900424/profiles/R3900424_095.nc,20080319190646,-51.266,-26.821,A,851,AO,20080321101929
aoml/3900425/profiles/R3900425_095.nc,20080320200207,-45.528,-58.814,A,851,AO,20080322102004
aoml/3900426/profiles/R3900426_095.nc,20080321125514,-38.489,-45.503,A,851,AO,20080323102108
aoml/3900427/profiles/R3900427_095.nc,20080323071337,-47.971,-45.24,A,851,AO,20080324102017
aoml/3900431/profiles/R3900431_094.nc,20080323004923,-44.751,-82.593,P,851,AO,20080324102020
aoml/3900432/profiles/R3900432_094.nc,20080324011051,-41.314,-83.494,P,851,AO,20080325101835
aoml/3900437/profiles/R3900437_104.nc,20080322125350,-52.745,5.221,A,852,AO,20080323102021
aoml/3900438/profiles/R3900438_103.nc,20080322123450,-42.891,-34.351,A,852,AO,20080323102024
aoml/3900439/profiles/R3900439_103.nc,20080323121430,-45.268,-45.473,A,852,AO,20080324101947
aoml/3900440/profiles/R3900440_102.nc,20080318122320,-32.9,-45.054,A,852,AO,20080319102015
aoml/3900441/profiles/R3900441_103.nc,20080324114317,-33.816,-28.686,A,852,AO,20080325101837
aoml/3900444/profiles/R3900444_102.nc,20080320114349,-21.834,-35.348,A,852,AO,20080321101845
aoml/3900445/profiles/R3900445_102.nc,20080321113841,-22.704,-26.98,A,852,AO,20080322102039
aoml/3900446/profiles/R3900446_093.nc,20080321031355,-46.706,-97.594,P,851,AO,20080322102054
aoml/3900447/profiles/R3900447_093.nc,20080320081603,-41.443,-56.139,A,851,AO,20080321102005
aoml/3900449/profiles/R3900449_093.nc,20080320052639,-46.67,-111.943,P,851,AO,20080321102007
aoml/3900450/profiles/R3900450_093.nc,20080319120038,-48.276,-91.561,P,851,AO,20080321102008
aoml/3900451/profiles/R3900451_093.nc,20080319004420,-50.666,-94.54,P,851,AO,20080320102018
aoml/3900453/profiles/R3900453_033.nc,20080321050758,-3.758,-113.094,P,846,AO,20080322102339
aoml/3900455/profiles/R3900455_095.nc,20080324121348,-36.687,-31.201,A,851,AO,20080325101927
aoml/3900456/profiles/R3900456_090.nc,20080318043021,-35.396,-110.899,P,851,AO,20080320102059
aoml/3900457/profiles/R3900457_090.nc,20080319201853,-36.587,-102.08,P,851,AO,20080321102038
aoml/3900458/profiles/R3900458_090.nc,20080321073042,-35.632,-98.13,P,851,AO,20080322102134
aoml/3900460/profiles/R3900460_090.nc,20080323111117,-34.046,-81.825,P,851,AO,20080324102127
aoml/3900461/profiles/R3900461_090.nc,20080324121539,-34.936,-81.354,P,851,AO,20080325101938
aoml/3900463/profiles/R3900463_089.nc,20080324193340,-21.543,-77.164,P,851,AO,20080325101940
aoml/3900465/profiles/R3900465_089.nc,20080324150418,-17.08,-92.361,P,851,AO,20080325101946
aoml/3900466/profiles/R3900466_088.nc,20080318120433,-16.153,-95.27,P,851,AO,20080319102258
aoml/3900468/profiles/R3900468_088.nc,20080318025838,-11.888,-89.901,P,851,AO,20080319102300
aoml/3900469/profiles/R3900469_088.nc,20080318225548,-12.528,-99.153,P,851,AO,20080320102103
aoml/3900470/profiles/R3900470_088.nc,20080321051939,-11.488,-114.261,P,851,AO,20080322102136
aoml/3900471/profiles/R3900471_088.nc,20080322140902,-12.653,-111.712,P,851,AO,20080324102129
aoml/3900472/profiles/R3900472_088.nc,20080324084055,-12.97,-109.895,P,851,AO,20080325101948
aoml/3900474/profiles/R3900474_088.nc,20080324211556,-7.238,-133.733,P,851,AO,20080325101950
aoml/3900475/profiles/R3900475_088.nc,20080323213230,4.672,-107.158,P,851,AO,20080325101952
aoml/3900476/profiles/R3900476_087.nc,20080317134801,8.346,-124.743,P,851,AO,20080319102310
aoml/3900479/profiles/R3900479_095.nc,20080321113428,-19.234,-27.257,A,852,AO,20080322102014
aoml/3900482/profiles/R3900482_092.nc,20080322113302,2.644,3.362,A,851,AO,20080323102115
aoml/3900484/profiles/R3900484_091.nc,20080318122531,-25.768,-22.887,A,852,AO,20080319102247
aoml/3900486/profiles/R3900486_091.nc,20080318122110,-19.896,-19.528,A,852,AO,20080319102249
aoml/3900487/profiles/R3900487_090.nc,20080323184410,3.967,-111.893,P,851,AO,20080324102138
aoml/3900488/profiles/R3900488_090.nc,20080324134729,-7.793,-89.96,P,851,AO,20080325101956
aoml/3900489/profiles/R3900489_090.nc,20080323115708,-0.067,-99.911,P,852,AO,20080324102136
aoml/3900495/profiles/R3900495_088.nc,20080318123259,-17.375,-74.645,P,852,AO,20080319102316
aoml/3900496/profiles/R3900496_088.nc,20080318123355,-16.348,-75.739,P,851,AO,20080319102319
aoml/3900499/profiles/R3900499_079.nc,20080318093516,4.571,-130.412,P,846,AO,20080319102217
aoml/3900500/profiles/R3900500_079.nc,20080319043452,5.58,-133.972,P,846,AO,20080320102036
aoml/3900502/profiles/R3900502_076.nc,20080321072004,1.634,-98.038,P,846,AO,20080322102146
aoml/3900506/profiles/R3900506_014.nc,20080324105116,-25.943,-98.521,P,846,AO,20080325102326
aoml/3900507/profiles/R3900507_013.nc,20080322014445,-37.291,-131.283,P,846,AO,20080323102752
aoml/3900508/profiles/R3900508_012.nc,20080322224101,-39.676,-176.803,P,846,AO,20080324102517
aoml/3900509/profiles/R3900509_013.nc,20080321125313,-35.032,-128.855,P,846,AO,20080322102441
aoml/3900510/profiles/R3900510_014.nc,20080319205637,-34.679,-86.721,P,846,AO,20080321102341
aoml/3900511/profiles/R3900511_014.nc,20080321013648,-36.563,-92.45,P,846,AO,20080322102442
aoml/3900512/profiles/R3900512_016.nc,20080320070157,-43.592,-113.186,P,846,AO,20080321102343
aoml/3900514/profiles/R3900514_016.nc,20080318011628,-42.259,-128.557,P,846,AO,20080319102704
aoml/3900539/profiles/R3900539_017.nc,20080324160615,-42.257,-143.656,P,846,AO,20080325102327
aoml/3900544/profiles/R3900544_075.nc,20080318030951,-4.027,-110.678,P,846,AO,20080319102146
aoml/3900545/profiles/R3900545_075.nc,20080318154450,-5.384,-113.647,P,846,AO,20080319102148
aoml/3900547/profiles/R3900547_074.nc,20080318060704,-42.192,-88.123,P,846,AO,20080319102135
aoml/3900548/profiles/R3900548_074.nc,20080319002437,-46.754,-78.501,P,846,AO,20080320101957
aoml/3900549/profiles/R3900549_074.nc,20080318155301,-42.143,-83.343,P,846,AO,20080319102140
aoml/3900550/profiles/R3900550_075.nc,20080324035333,-29.543,-96.674,P,846,AO,20080325101851
aoml/3900552/profiles/R3900552_075.nc,20080322155201,-21.689,-99.955,P,846,AO,20080323102135
aoml/3900553/profiles/R3900553_075.nc,20080322220714,-22.109,-103.209,P,846,AO,20080324102044
aoml/3900554/profiles/R3900554_075.nc,20080319183935,-11.526,-122.379,P,846,AO,20080321101945
aoml/3900555/profiles/R3900555_075.nc,20080320202415,-18.744,-104.559,P,846,AO,20080322102021
aoml/3900556/profiles/R3900556_075.nc,20080323084800,-25.292,-104.448,P,846,AO,20080324102046
aoml/3900557/profiles/R3900557_075.nc,20080323211838,-24.732,-101.065,P,846,AO,20080324102048
aoml/3900558/profiles/R3900558_075.nc,20080321200339,-16.566,-99.466,P,846,AO,20080322102023
aoml/3900561/profiles/R3900561_075.nc,20080322045834,-21.347,-106.433,P,846,AO,20080323102140
aoml/3900562/profiles/R3900562_004.nc,20080318143238,-54.27,-103.569,P,846,AO,20080319102142
aoml/3900567/profiles/R3900567_077.nc,20080321145456,-25.349,-21.218,A,852,AO,20080322102241
aoml/3900568/profiles/R3900568_077.nc,20080321131235,-30.413,-15.929,A,852,AO,20080322102243
aoml/3900570/profiles/R3900570_077.nc,20080324133207,-34.579,-33.73,A,852,AO,20080325102051
aoml/3900571/profiles/R3900571_065.nc,20080319092521,3.747,-95.958,P,846,AO,20080320102006
aoml/3900572/profiles/R3900572_066.nc,20080325033821,-4.856,-106.161,P,846,AO,20080325101854
aoml/3900578/profiles/R3900578_065.nc,20080322122225,3.002,-46.801,A,852,AO,20080323102414
aoml/3900579/profiles/R3900579_065.nc,20080324113341,5.909,-21.203,A,852,AO,20080325102059
aoml/3900580/profiles/R3900580_063.nc,20080323132827,41.288,-58.797,A,851,AO,20080324102314
aoml/3900581/profiles/R3900581_063.nc,20080324130732,37.001,-65.268,A,852,AO,20080325102148
aoml/3900583/profiles/R3900583_059.nc,20080323115628,3.887,-26.847,A,851,AO,20080324102316
aoml/3900587/profiles/R3900587_046.nc,20080318133719,1.281,-123.834,P,846,AO,20080320102309
aoml/3900590/profiles/R3900590_047.nc,20080321110803,-10.161,-96.985,P,846,AO,20080322102331
aoml/3900591/profiles/R3900591_047.nc,20080321000047,-10.927,-93.375,P,846,AO,20080322102333
aoml/3900594/profiles/R3900594_052.nc,20080318120006,-18.944,-93.822,P,851,AO,20080319102548
aoml/3900596/profiles/R3900596_044.nc,20080319170247,-27.258,-127.332,P,851,AO,20080321102239
aoml/3900597/profiles/R3900597_044.nc,20080321125411,-26.69,-120.088,P,851,AO,20080322102355
aoml/3900598/profiles/R3900598_044.nc,20080321213849,-33.478,-124.656,P,851,AO,20080323102535
aoml/3900600/profiles/R3900600_046.nc,20080319134639,-48.463,-53.099,A,851,AO,20080320102330
